Timestamp,Page_Name,Network_Type,Page_Load_Time_ms,LCP_ms,API_Latency_ms,Total_Page_Size_KB
2026-02-18 02:53:41,Homepage,WiFi,368,248,6.8,752.87
2026-02-18 02:53:42,About,WiFi,475.2,328,0,735.05
2026-02-18 02:53:43,Homepage,WiFi,383,260,6.4,752.87
2026-02-18 02:53:45,Homepage,4G,1852.4,396,42.5,752.87
2026-02-18 02:53:46,Homepage,WiFi,381.5,244,7.1,752.86
2026-02-18 02:53:56,Products,3G,8587.6,756,193.5,743.83
2026-02-18 02:54:05,About,3G,8572.8,828,0,735.06
2026-02-18 02:54:07,About,4G,1856.5,444,0,735.05
2026-02-18 02:54:08,Homepage,WiFi,449.9,332,8.6,752.86
2026-02-18 02:54:17,Products,3G,8638.2,756,182.1,743.82
2026-02-18 02:54:18,Products,WiFi,421.2,256,7.3,743.82
2026-02-18 02:54:19,Homepage,WiFi,358.9,232,7,752.86
2026-02-18 02:54:29,Products,3G,8617.8,740,186.4,743.82
2026-02-18 02:54:38,Products,3G,8590.4,752,162.7,743.82
2026-02-18 02:54:47,About,3G,8488.3,752,0,735.06
2026-02-18 02:54:48,Homepage,WiFi,432.1,240,7.9,752.86
2026-02-18 02:54:49,Products,WiFi,387,268,6.8,743.82
2026-02-18 02:54:58,Homepage,3G,8678.3,712,185.8,752.85
2026-02-18 02:55:01,Homepage,4G,1850.9,412,40,752.86
2026-02-18 02:55:02,Homepage,WiFi,453.8,256,7.4,752.86
2026-02-18 02:55:03,About,WiFi,403.1,288,0,735.05
2026-02-18 02:55:05,Homepage,4G,1859.9,412,43,752.86
2026-02-18 02:55:06,Homepage,WiFi,459.9,268,6.4,752.86
2026-02-18 02:55:16,About,3G,8604.1,840,0,735.06
2026-02-18 02:55:25,About,3G,8487.1,752,0,735.06
2026-02-18 02:55:26,Homepage,WiFi,348.2,228,7.1,752.85
2026-02-18 02:55:28,About,4G,1889.4,460,0,735.05
2026-02-18 02:55:29,Homepage,WiFi,433.2,268,7.8,752.86
2026-02-18 02:55:30,About,WiFi,394,252,0,735.06
2026-02-18 02:55:39,Products,3G,8566.9,716,195.2,743.81
2026-02-18 02:55:41,Homepage,WiFi,505,264,6.9,752.87
2026-02-18 02:55:50,About,3G,8462.1,760,0,735.06
2026-02-18 02:55:59,Products,3G,8599.6,740,170.8,743.82
2026-02-18 02:56:08,Products,3G,8616,740,188.8,743.81
2026-02-18 02:56:09,Homepage,WiFi,400.5,228,6.9,752.85
2026-02-18 02:56:11,About,4G,1846.5,428,0,735.06
2026-02-18 02:56:21,Products,3G,8635.3,740,185.9,743.83
2026-02-18 02:56:30,About,3G,8498.5,756,0,735.05
2026-02-18 02:56:32,Products,4G,1886.6,452,40.6,743.83
2026-02-18 02:56:33,Products,WiFi,392.1,268,7.4,743.83
2026-02-18 02:56:34,Homepage,WiFi,374.8,256,6.8,752.86
2026-02-18 02:56:37,Homepage,4G,1841.9,388,46,752.86
2026-02-18 02:56:38,Homepage,WiFi,449.5,236,8.4,752.86
2026-02-18 02:56:40,About,4G,1858.6,428,0,735.05
2026-02-18 02:56:41,Homepage,WiFi,386.7,252,6.8,752.86
2026-02-18 02:56:51,Homepage,3G,8606.8,700,196.2,752.86
2026-02-18 02:56:52,About,WiFi,462.8,296,0,735.06
2026-02-18 02:56:53,About,WiFi,396.1,276,0,735.05
2026-02-18 02:57:02,Homepage,3G,8666.1,716,178.8,752.85
2026-02-18 02:57:03,Products,WiFi,397.3,276,6.8,743.82
2026-02-18 02:57:05,Homepage,4G,1858.5,396,41.7,752.87
2026-02-18 02:57:06,Homepage,WiFi,365.8,244,8.4,752.86
2026-02-18 02:57:16,Homepage,3G,8816.4,896,175,752.86
2026-02-18 02:57:17,About,WiFi,399.2,284,0,735.05
2026-02-18 02:57:18,About,WiFi,440.6,284,0,735.05
2026-02-18 02:57:27,Homepage,3G,8670.1,724,194.9,752.86
2026-02-18 02:57:29,Products,4G,1872.8,424,43.7,743.83
2026-02-18 02:57:39,Homepage,3G,8707.4,764,180.6,752.87
2026-02-18 02:57:48,Products,3G,8599.9,740,170.9,743.82
2026-02-18 02:57:50,Homepage,4G,1828.5,404,41.5,752.86
2026-02-18 02:57:53,Homepage,4G,1855.3,396,37.5,752.86
2026-02-18 02:57:54,About,WiFi,382.9,264,0,735.05
2026-02-18 02:57:56,Homepage,4G,1858.4,396,43.9,752.86
2026-02-18 02:57:59,Products,4G,1869.9,432,39.4,743.82
2026-02-18 02:58:08,Homepage,3G,8688,744,197.6,752.85
2026-02-18 02:58:09,Homepage,WiFi,364.3,248,6.1,752.85
2026-02-18 02:58:11,About,4G,1889.2,472,0,735.05
2026-02-18 02:58:12,Products,WiFi,389.2,264,7.9,743.83
2026-02-18 02:58:15,About,4G,1853.2,424,0,735.05
2026-02-18 02:58:17,About,4G,1849.9,440,0,735.06
2026-02-18 02:58:20,About,4G,1851.3,440,0,735.04
2026-02-18 02:58:21,Homepage,WiFi,444.1,240,6,752.86
2026-02-18 02:58:30,About,3G,8483.8,788,0,735.04
2026-02-18 02:58:31,Products,WiFi,453.1,304,7.3,743.82
2026-02-18 02:58:33,About,4G,1855.8,432,0,735.05
2026-02-18 02:58:36,Products,4G,1990.3,536,39.4,743.82
2026-02-18 02:58:45,Products,3G,8644,752,198.6,743.83
2026-02-18 02:58:54,Products,3G,8654.6,768,188.7,743.82
2026-02-18 02:59:04,Products,3G,8672,780,177.3,743.82
2026-02-18 02:59:13,Products,3G,8589,744,194.6,743.83
2026-02-18 02:59:22,Products,3G,8683.8,844,196.3,743.82
2026-02-18 02:59:25,About,4G,1892.1,480,0,735.06
2026-02-18 02:59:34,Homepage,3G,8666.8,724,194.5,752.87
2026-02-18 02:59:43,Homepage,3G,8662.4,728,174.6,752.86
2026-02-18 02:59:52,About,3G,8506.5,772,0,735.06
2026-02-18 03:00:01,About,3G,8453.5,752,0,735.05
2026-02-18 03:00:02,Homepage,WiFi,413.6,296,8.2,752.85
2026-02-18 03:00:05,Homepage,4G,1846.4,396,49.4,752.87
2026-02-18 03:00:07,Products,4G,1875,440,40.9,743.82
2026-02-18 03:00:17,Homepage,3G,8673.7,744,179.8,752.86
2026-02-18 03:00:19,Homepage,4G,1844.3,408,49.7,752.86
2026-02-18 03:00:21,Products,4G,1853.4,424,36,743.83
2026-02-18 03:00:23,About,WiFi,518.6,340,0,735.05
2026-02-18 03:00:32,Products,3G,8677.3,776,184.5,743.82
2026-02-18 03:00:34,Products,4G,1856,424,41.1,743.82
2026-02-18 03:00:43,About,3G,8470.7,760,0,735.06
2026-02-18 03:00:53,Homepage,3G,8630.6,720,200.2,752.86
2026-02-18 03:00:55,Products,4G,1866.2,416,47.8,743.82
2026-02-18 03:01:04,Products,3G,8677.3,788,177.5,743.81
2026-02-18 03:01:05,About,WiFi,398.4,256,0,735.05
2026-02-18 03:01:06,Products,WiFi,402,284,10.1,743.82
2026-02-18 03:01:07,Products,WiFi,391.5,260,7.3,743.82
2026-02-18 03:01:08,About,WiFi,443.7,308,0,735.05
2026-02-18 03:01:18,Homepage,3G,8688.2,744,171.5,752.86
2026-02-18 03:01:20,Products,4G,1875.9,428,43.5,743.83
2026-02-18 03:01:21,About,WiFi,449.4,272,0,735.06
2026-02-18 03:01:30,About,3G,8453.2,760,0,735.05
2026-02-18 03:01:33,Homepage,4G,1821.6,372,42.7,752.85
2026-02-18 03:01:35,Products,4G,1870.7,436,44,743.82
2026-02-18 03:01:44,Homepage,3G,8644.7,728,173.9,752.87
2026-02-18 03:01:47,About,4G,1827.9,420,0,735.05
2026-02-18 03:01:49,About,4G,1850,424,0,735.05
2026-02-18 03:01:52,Homepage,4G,1857.8,408,41.8,752.86
2026-02-18 03:02:01,Products,3G,8653.6,772,190,743.82
2026-02-18 03:02:02,Products,WiFi,400.8,256,7.5,743.82
2026-02-18 03:02:03,Homepage,WiFi,382.6,224,8.6,752.86
2026-02-18 03:02:06,Products,4G,1951,516,39.1,743.83
2026-02-18 03:02:15,Products,3G,8638.8,732,198.7,743.83
2026-02-18 03:02:17,Products,4G,1886.7,440,44.3,743.82
2026-02-18 03:02:26,Homepage,3G,8660.8,728,185,752.85
2026-02-18 03:02:29,Products,4G,1910.7,440,42.1,743.83
2026-02-18 03:02:30,Products,WiFi,386.2,264,6.9,743.82
2026-02-18 03:02:32,Homepage,4G,1840,396,42.9,752.86
2026-02-18 03:02:33,Homepage,WiFi,415.6,264,6.9,752.87
2026-02-18 03:02:34,About,WiFi,398.5,272,0,735.05
2026-02-18 03:02:36,Products,WiFi,424.9,256,10.2,743.83
2026-02-18 03:02:38,About,4G,1851.2,428,0,735.06
2026-02-18 03:02:39,Products,WiFi,398.4,248,6.7,743.83
2026-02-18 03:02:48,Products,3G,8614.7,796,181.8,743.82
2026-02-18 03:02:49,Homepage,WiFi,457.4,284,6.3,752.86
2026-02-18 03:02:58,About,3G,8520.8,796,0,735.06
2026-02-18 03:03:01,Products,4G,1848.5,408,41.9,743.82
2026-02-18 03:03:02,Products,WiFi,441.9,264,7.2,743.82
2026-02-18 03:03:11,Homepage,3G,8653.7,728,178.3,752.85
2026-02-18 03:03:20,Products,3G,8633.9,772,192.1,743.83
2026-02-18 03:03:21,About,WiFi,422.1,288,0,735.05
2026-02-18 03:03:31,Homepage,3G,8786.5,864,192.4,752.86
2026-02-18 03:03:32,About,WiFi,372.7,256,0,735.05
2026-02-18 03:03:41,About,3G,8503.2,764,0,735.05
2026-02-18 03:03:50,Products,3G,8648.4,804,177.4,743.83
2026-02-18 03:03:53,Homepage,4G,1855.7,412,44.1,752.86
2026-02-18 03:03:55,Homepage,4G,1858.4,412,46.9,752.87
2026-02-18 03:04:04,Products,3G,8564.1,752,173.2,743.83
2026-02-18 03:04:13,Homepage,3G,8667.3,720,192.8,752.86
2026-02-18 03:04:15,Products,WiFi,410.5,260,7.5,743.82
2026-02-18 03:04:24,Products,3G,8581.2,740,189.8,743.82
2026-02-18 03:04:33,Homepage,3G,8688.2,744,184.7,752.86
2026-02-18 03:04:42,About,3G,8470.3,744,0,735.06
2026-02-18 03:04:51,Products,3G,8640.4,772,198.4,743.82
2026-02-18 03:04:52,About,WiFi,432.6,264,0,735.05
2026-02-18 03:04:53,Products,WiFi,409,272,6.8,743.82
2026-02-18 03:04:54,Homepage,WiFi,375.5,244,7.4,752.85
2026-02-18 03:05:03,About,3G,8482.7,756,0,735.05
2026-02-18 03:05:04,About,WiFi,422.6,292,0,735.06
2026-02-18 03:05:05,About,WiFi,483.7,300,0,735.05
2026-02-18 03:05:08,About,4G,1838.3,436,0,735.05
2026-02-18 03:05:09,Homepage,WiFi,439.3,272,9.2,752.86
2026-02-18 03:05:10,About,WiFi,405.4,288,0,735.05
2026-02-18 03:05:19,About,3G,8495.4,760,0,735.05
2026-02-18 03:05:28,Products,3G,8646.8,772,198.7,743.83
2026-02-18 03:05:37,About,3G,8501.2,760,0,735.05
2026-02-18 03:05:38,Products,WiFi,433.2,264,8.2,743.83
2026-02-18 03:05:40,Products,WiFi,559.4,400,8.6,743.82
2026-02-18 03:05:40,About,WiFi,403.1,276,0,735.05
2026-02-18 03:05:50,About,3G,8438.7,744,0,735.04
2026-02-18 03:05:51,About,WiFi,445.6,312,0,735.05
2026-02-18 03:05:52,About,WiFi,398.2,280,0,735.05
2026-02-18 03:05:54,Products,4G,1887.1,456,46.6,743.82
2026-02-18 03:06:03,Products,3G,8657.6,788,196.5,743.82
2026-02-18 03:06:12,About,3G,8506.3,748,0,735.06
2026-02-18 03:06:13,Products,WiFi,432.7,300,7.8,743.82
2026-02-18 03:06:23,About,3G,8510.2,768,0,735.04
2026-02-18 03:06:24,Homepage,WiFi,391.3,240,8.3,752.86
2026-02-18 03:06:33,Products,3G,8664.9,768,200.4,743.82
2026-02-18 03:06:35,Homepage,4G,1887.5,444,44.5,752.86
2026-02-18 03:06:36,About,WiFi,389.5,264,0,735.05
2026-02-18 03:06:39,Homepage,4G,1957.6,512,51.3,752.87
2026-02-18 03:06:48,Homepage,3G,8688.1,728,195.1,752.86
2026-02-18 03:06:49,Products,WiFi,465.7,300,7.9,743.83
2026-02-18 03:06:58,About,3G,8502.9,776,0,735.05
2026-02-18 03:07:01,Products,4G,1856.7,412,44.9,743.82
2026-02-18 03:07:03,Products,4G,1868.5,424,40.4,743.82
2026-02-18 03:07:04,Homepage,WiFi,455.6,300,7.6,752.86
2026-02-18 03:07:07,Homepage,4G,1871.9,408,42,752.86
2026-02-18 03:07:16,About,3G,8507.3,748,0,735.05
2026-02-18 03:07:25,About,3G,8555.2,792,0,735.06
2026-02-18 03:07:26,About,WiFi,393,276,0,735.04
2026-02-18 03:07:27,Products,WiFi,455.8,268,8,743.82
2026-02-18 03:07:36,About,3G,8486.9,760,0,735.06
2026-02-18 03:07:39,Homepage,4G,1854.4,428,51.4,752.85
2026-02-18 03:07:41,Products,4G,1977.9,528,41.3,743.82
2026-02-18 03:07:44,About,4G,1852.5,424,0,735.05
2026-02-18 03:07:45,Homepage,WiFi,500.8,280,8.4,752.87
2026-02-18 03:07:47,Homepage,4G,1837.2,388,42.5,752.86
2026-02-18 03:07:48,About,WiFi,408.9,288,0,735.04
2026-02-18 03:07:58,Homepage,3G,8679.8,744,179.5,752.85
2026-02-18 03:08:07,Homepage,3G,8733.1,780,192.4,752.86
2026-02-18 03:08:09,Homepage,4G,1915,452,39.4,752.86
2026-02-18 03:08:10,About,WiFi,407,284,0,735.05
2026-02-18 03:08:11,About,WiFi,420.2,292,0,735.05
2026-02-18 03:08:12,About,WiFi,448.9,296,0,735.06
2026-02-18 03:08:15,Products,4G,1903.5,452,40.4,743.82
2026-02-18 03:08:16,About,WiFi,419.8,276,0,735.06
2026-02-18 03:08:18,About,4G,1857.6,428,0,735.06
2026-02-18 03:08:19,About,WiFi,401,276,0,735.05
2026-02-18 03:08:20,Products,WiFi,502.2,332,6.7,743.82
2026-02-18 03:08:23,Homepage,4G,1862.7,408,47.2,752.86
2026-02-18 03:08:26,Homepage,4G,2017,568,48.1,752.86
2026-02-18 03:08:27,Products,WiFi,410.5,288,6.7,743.82
2026-02-18 03:08:28,Homepage,WiFi,431.2,248,6.6,752.86
2026-02-18 03:08:29,About,WiFi,418.4,296,0,735.04
2026-02-18 03:08:38,Products,3G,8636.2,772,177.8,743.82
2026-02-18 03:08:47,Homepage,3G,8755,776,185.1,752.86
2026-02-18 03:08:50,Homepage,4G,1858.2,412,41.4,752.85
2026-02-18 03:08:52,About,4G,1865.1,460,0,735.05
2026-02-18 03:08:55,About,4G,1837,428,0,735.05
2026-02-18 03:08:57,About,4G,1876.9,464,0,735.06
2026-02-18 03:09:06,Products,3G,8583.8,756,204.9,743.82
2026-02-18 03:09:09,Homepage,4G,1885.8,460,40.8,752.86
2026-02-18 03:09:11,Products,4G,1868.6,420,37.8,743.82
2026-02-18 03:09:14,Products,4G,1888.5,448,42.7,743.83
2026-02-18 03:09:23,Homepage,3G,8651.9,712,175.9,752.87
2026-02-18 03:09:25,About,4G,1852.3,472,0,735.05
2026-02-18 03:09:26,Homepage,WiFi,371.3,248,7.4,752.87
2026-02-18 03:09:36,Products,3G,8641.1,756,194.7,743.82
2026-02-18 03:09:37,Products,WiFi,395.3,264,6.5,743.83
2026-02-18 03:09:38,Homepage,WiFi,376.8,252,7.2,752.86
2026-02-18 03:09:39,Products,WiFi,428.6,264,7.9,743.83
2026-02-18 03:09:40,About,WiFi,432.5,300,0,735.05
2026-02-18 03:09:49,Products,3G,8657.8,756,195.9,743.82
2026-02-18 03:09:58,About,3G,8624.6,844,0,735.05
2026-02-18 03:10:07,Products,3G,8621.5,788,191.4,743.82
2026-02-18 03:10:10,Products,4G,1923,468,45.3,743.82
2026-02-18 03:10:11,Homepage,WiFi,372.1,248,6.6,752.86
2026-02-18 03:10:20,Products,3G,8599.7,772,196.3,743.82
2026-02-18 03:10:29,About,3G,8502.6,764,0,735.04
2026-02-18 03:10:30,Products,WiFi,420.8,248,7,743.82
2026-02-18 03:10:33,Homepage,4G,1869.3,400,41,752.86
2026-02-18 03:10:35,Products,4G,1853.9,420,43.6,743.83
2026-02-18 03:10:38,About,4G,1866,448,0,735.05
2026-02-18 03:10:47,Products,3G,8640,768,173.8,743.82
2026-02-18 03:10:48,Homepage,WiFi,413.7,228,6.4,752.86
2026-02-18 03:10:50,About,4G,1883.2,460,0,735.06
2026-02-18 03:10:53,About,4G,1901.7,508,0,735.05
2026-02-18 03:11:02,About,3G,8487.4,760,0,735.04
2026-02-18 03:11:03,Products,WiFi,438.7,288,7.2,743.82
2026-02-18 03:11:04,Homepage,WiFi,387.5,240,7.9,752.86
2026-02-18 03:11:06,About,4G,1858.7,424,0,735.06
2026-02-18 03:11:07,Homepage,WiFi,391.2,248,6.9,752.86
2026-02-18 03:11:09,Homepage,WiFi,439.3,260,8.8,752.86
2026-02-18 03:11:18,About,3G,8469.5,760,0,735.05
2026-02-18 03:11:19,About,WiFi,468.4,292,0,735.06
2026-02-18 03:11:28,About,3G,8539.8,796,0,735.05
2026-02-18 03:11:37,About,3G,8493.4,760,0,735.04
2026-02-18 03:11:39,Homepage,4G,1895.5,444,42.2,752.87
2026-02-18 03:11:49,Products,3G,8632.9,772,186.6,743.82
2026-02-18 03:11:51,Products,4G,1893.7,452,52.6,743.82
2026-02-18 03:11:52,About,WiFi,427.9,312,0,735.05
2026-02-18 03:12:01,Homepage,3G,8735.4,788,189.4,752.86
2026-02-18 03:12:04,Homepage,4G,1858.7,408,42.2,752.85
2026-02-18 03:12:13,Products,3G,8633.5,780,169.2,743.82
2026-02-18 03:12:14,Homepage,WiFi,390.8,268,7.4,752.85
2026-02-18 03:12:15,About,WiFi,408.1,284,0,735.05
2026-02-18 03:12:24,Products,3G,8704.4,800,199.9,743.82
2026-02-18 03:12:25,Products,WiFi,397.3,272,7.3,743.81
2026-02-18 03:12:26,Homepage,WiFi,412.4,280,8,752.85
2026-02-18 03:12:29,Homepage,4G,1859.5,408,50.9,752.85
2026-02-18 03:12:31,Homepage,4G,1838.3,392,36.2,752.85
2026-02-18 03:12:41,Products,3G,8670.1,800,169.7,743.82
2026-02-18 03:12:50,Homepage,3G,8692.7,760,180.1,752.86
2026-02-18 03:12:53,Products,4G,1984.1,552,40.9,743.8
2026-02-18 03:12:55,Homepage,4G,1838.5,396,42.8,752.86
2026-02-18 03:13:04,Products,3G,8603.6,756,176.6,743.83
2026-02-18 03:13:07,Homepage,4G,1872.1,408,48.1,752.86
2026-02-18 03:13:09,About,4G,1907.5,476,0,735.06
2026-02-18 03:13:18,Products,3G,8605,768,199.8,743.82
2026-02-18 03:13:21,About,4G,1868.9,440,0,735.05
2026-02-18 03:13:22,About,WiFi,472.9,352,0,735.05
2026-02-18 03:13:24,Homepage,4G,1889.3,444,40.6,752.86
2026-02-18 03:13:34,Homepage,3G,8707,796,162.4,752.87
2026-02-18 03:13:35,Homepage,WiFi,438.9,244,6.8,752.86
2026-02-18 03:13:36,About,WiFi,433.5,272,0,735.05
2026-02-18 03:13:45,Products,3G,8698.2,828,179,743.83
2026-02-18 03:13:54,Homepage,3G,8655.4,764,194,752.86
2026-02-18 03:13:55,Products,WiFi,518.3,344,7.2,743.82
2026-02-18 03:13:58,Products,4G,1930.9,472,45.5,743.82
2026-02-18 03:14:00,Products,4G,1883.1,452,40,743.82
2026-02-18 03:14:03,Products,4G,1875.2,456,45.3,743.82
2026-02-18 03:14:04,Products,WiFi,478.6,352,7.8,743.83
2026-02-18 03:14:13,About,3G,8506.5,760,0,735.06
2026-02-18 03:14:22,About,3G,8478.5,760,0,735.05
2026-02-18 03:14:23,About,WiFi,401.8,280,0,735.06
2026-02-18 03:14:32,Products,3G,8598.3,748,197.9,743.83
2026-02-18 03:14:35,Products,4G,1888.2,436,42.1,743.81
2026-02-18 03:14:44,Products,3G,8679.1,804,197.9,743.83
2026-02-18 03:14:53,Products,3G,8634.6,760,187.5,743.82
2026-02-18 03:15:02,About,3G,8515.3,760,0,735.06
2026-02-18 03:15:05,About,4G,1971.6,560,0,735.06
2026-02-18 03:15:06,Products,WiFi,404.5,288,8.7,743.83
2026-02-18 03:15:07,Products,WiFi,453.3,316,9.3,743.82
2026-02-18 03:15:10,Homepage,4G,1876.4,428,50.6,752.86
2026-02-18 03:15:11,Homepage,WiFi,411.4,280,7,752.85
2026-02-18 03:15:20,About,3G,8568.9,824,0,735.06
2026-02-18 03:15:29,About,3G,8525.1,772,0,735.06
2026-02-18 03:15:38,About,3G,8497.5,744,0,735.06
2026-02-18 03:15:39,About,WiFi,406.4,268,0,735.05
2026-02-18 03:15:41,Homepage,4G,1870,424,43.8,752.85
2026-02-18 03:15:51,About,3G,8527.9,780,0,735.06
2026-02-18 03:15:52,Homepage,WiFi,401.5,280,7.2,752.87
2026-02-18 03:15:54,About,4G,1894.2,468,0,735.05
2026-02-18 03:16:03,About,3G,8519.3,792,0,735.05
2026-02-18 03:16:04,Products,WiFi,559.8,376,7.8,743.82
2026-02-18 03:16:13,About,3G,8499.2,776,0,735.05
2026-02-18 03:16:16,Homepage,4G,1841.5,396,37,752.86
2026-02-18 03:16:17,Homepage,WiFi,445.6,248,7.3,752.85
2026-02-18 03:16:18,Homepage,WiFi,379.6,240,7,752.86
2026-02-18 03:16:21,Products,4G,1892,452,43,743.81
2026-02-18 03:16:22,Homepage,WiFi,417.4,232,6.6,752.85
2026-02-18 03:16:24,Homepage,4G,1872,424,36,752.87
2026-02-18 03:16:33,Products,3G,8666.1,776,183.1,743.82
2026-02-18 03:16:43,Products,3G,8694.8,800,197,743.82
2026-02-18 03:16:44,Products,WiFi,445.4,316,7.2,743.82
2026-02-18 03:16:45,Homepage,WiFi,373,248,8.8,752.86
2026-02-18 03:16:46,Products,WiFi,438.1,260,8.8,743.83
2026-02-18 03:16:55,Homepage,3G,8634.2,720,193.4,752.85
2026-02-18 03:17:04,Homepage,3G,8687.4,760,176.2,752.86
2026-02-18 03:17:05,Products,WiFi,504.1,368,7.2,743.82
2026-02-18 03:17:14,About,3G,8492.4,756,0,735.05
2026-02-18 03:17:24,About,3G,8514.7,756,0,735.05
2026-02-18 03:17:26,Homepage,4G,1883.3,440,41.1,752.87
2026-02-18 03:17:27,About,WiFi,390.7,276,0,735.06
2026-02-18 03:17:29,Products,4G,1870.2,416,44.7,743.82
2026-02-18 03:17:39,About,3G,8519,788,0,735.05
2026-02-18 03:17:41,Homepage,4G,1956.7,508,40.6,752.87
2026-02-18 03:17:42,About,WiFi,397.6,272,0,735.05
2026-02-18 03:17:43,Products,WiFi,455.6,284,7.6,743.83
2026-02-18 03:17:52,Products,3G,8692.6,840,179.4,743.83
2026-02-18 03:17:55,Products,4G,1877.3,440,48.9,743.82
2026-02-18 03:18:04,Homepage,3G,8655.3,724,179.7,752.86
2026-02-18 03:18:05,Homepage,WiFi,428.3,268,8.2,752.86
2026-02-18 03:18:08,Homepage,4G,1908.3,416,52.1,752.86
2026-02-18 03:18:09,Products,WiFi,463.1,276,7.5,743.83
2026-02-18 03:18:11,Products,4G,1893.5,440,43.8,743.82
2026-02-18 03:18:21,Homepage,3G,8747.8,808,186.7,752.85
2026-02-18 03:18:23,Homepage,4G,1873.3,428,43.8,752.85
2026-02-18 03:18:26,Homepage,4G,1875,408,47.8,752.86
2026-02-18 03:18:35,About,3G,8493.3,776,0,735.06
2026-02-18 03:18:44,Homepage,3G,8666,744,173.6,752.86
2026-02-18 03:18:47,Homepage,4G,1825.8,376,45.3,752.86
2026-02-18 03:18:49,About,4G,1879,472,0,735.06
2026-02-18 03:18:58,Homepage,3G,8684.2,728,183,752.86
2026-02-18 03:18:59,Products,WiFi,438,296,7.3,743.83
2026-02-18 03:19:09,About,3G,8549,820,0,735.05
2026-02-18 03:19:11,About,4G,1866.1,460,0,735.05
2026-02-18 03:19:13,Homepage,4G,1857.8,408,42.3,752.87
2026-02-18 03:19:15,Products,WiFi,544,384,7.3,743.82
2026-02-18 03:19:17,Homepage,4G,1860.4,392,49.2,752.87
2026-02-18 03:19:20,Products,4G,1871.9,436,45.4,743.82
2026-02-18 03:19:22,Products,4G,1872.6,440,45.9,743.82
2026-02-18 03:19:25,Products,4G,1872.7,432,41.5,743.81
2026-02-18 03:19:26,Homepage,WiFi,519.5,248,7.5,752.87
2026-02-18 03:19:28,Products,4G,1892.7,436,44.3,743.82
2026-02-18 03:19:29,About,WiFi,437.4,300,0,735.05
2026-02-18 03:19:38,Products,3G,8627.5,756,183.3,743.82
2026-02-18 03:19:41,Homepage,4G,1950.9,504,37.2,752.85
2026-02-18 03:19:43,Products,4G,1874.6,424,42.4,743.82
2026-02-18 03:19:53,Homepage,3G,8687.5,728,196.5,752.86
2026-02-18 03:19:55,Products,4G,1887.1,436,41.3,743.83
2026-02-18 03:19:56,Homepage,WiFi,437.1,244,7.5,752.85
2026-02-18 03:19:59,Products,4G,1871.1,424,44.6,743.82
2026-02-18 03:20:08,Homepage,3G,8679.6,780,178.3,752.87
2026-02-18 03:20:17,About,3G,8591.8,844,0,735.05
2026-02-18 03:20:27,Homepage,3G,8677.6,744,195,752.86
2026-02-18 03:20:29,Products,4G,1872.4,432,52.4,743.82
2026-02-18 03:20:31,Homepage,4G,1855.6,428,37.1,752.86
2026-02-18 03:20:41,Products,3G,8634.7,756,189.2,743.83
2026-02-18 03:20:42,About,WiFi,400.9,276,0,735.05
2026-02-18 03:20:51,Products,3G,8698.4,856,204.8,743.83
2026-02-18 03:20:53,Homepage,4G,1881.9,424,44,752.87
2026-02-18 03:21:03,Products,3G,8583.8,756,170.3,743.82
2026-02-18 03:21:12,Homepage,3G,8689.1,740,193.7,752.86
2026-02-18 03:21:21,Products,3G,8618.4,752,205.6,743.82
2026-02-18 03:21:30,Homepage,3G,8701,744,181.4,752.86
2026-02-18 03:21:33,About,4G,1872,472,0,735.06
2026-02-18 03:21:42,Products,3G,8604.3,756,193.2,743.82
2026-02-18 03:21:45,Homepage,4G,1856.7,416,46.4,752.85
2026-02-18 03:21:46,Products,WiFi,399.8,272,7.3,743.82
2026-02-18 03:21:55,Products,3G,8584.6,772,181.5,743.83
2026-02-18 03:21:56,About,WiFi,406,264,0,735.05
2026-02-18 03:21:57,Homepage,WiFi,581.6,360,8.3,752.86
2026-02-18 03:21:58,Homepage,WiFi,395.7,252,6.2,752.87
2026-02-18 03:22:07,Products,3G,8662.6,760,182.2,743.82
2026-02-18 03:22:16,About,3G,8503.7,776,0,735.05
2026-02-18 03:22:25,About,3G,8502.7,784,0,735.06
2026-02-18 03:22:26,Products,WiFi,411,264,8.3,743.82
2026-02-18 03:22:28,About,WiFi,654.2,316,0,735.05
2026-02-18 03:22:37,About,3G,8487.8,760,0,735.05
2026-02-18 03:22:38,Homepage,WiFi,372.4,248,8.6,752.87
2026-02-18 03:22:40,About,4G,1878.5,472,0,735.05
2026-02-18 03:22:43,Homepage,4G,1853,404,50.2,752.85
2026-02-18 03:22:52,About,3G,8522.6,796,0,735.05
2026-02-18 03:22:53,Homepage,WiFi,427.9,272,7.4,752.86
2026-02-18 03:23:02,About,3G,8525.8,780,0,735.05
2026-02-18 03:23:03,Products,WiFi,595.3,420,6.5,743.83
2026-02-18 03:23:04,Homepage,WiFi,448.2,284,7.1,752.85
2026-02-18 03:23:13,About,3G,8522.5,780,0,735.05
2026-02-18 03:23:23,Homepage,3G,8665.1,724,188.1,752.86
2026-02-18 03:23:24,About,WiFi,450.5,292,0,735.05
2026-02-18 03:23:26,About,4G,1844.1,408,0,735.05
2026-02-18 03:23:27,About,WiFi,482.3,292,0,735.05
2026-02-18 03:23:30,About,4G,1964.5,556,0,735.05
2026-02-18 03:23:31,Products,WiFi,393,244,7.4,743.82
2026-02-18 03:23:32,Homepage,WiFi,524,276,7.6,752.85
